"Station Name","QUEENSTOWN"
"Province","ALBERTA"
"Latitude","50.60"
"Longitude","-112.80"
"Elevation","941.00"
"Climate Identifier","3035342"
"WMO Identifier","71073"
"TC Identifier","PQU"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-06-01 00:00","2017","06","01","00:00","14.8","","9.6","","71","","30","","8","","","","","M","","","","","NA"
"2017-06-01 01:00","2017","06","01","01:00","14.9","","10.2","","73","","30","","14","","","","","M","","","","","NA"
"2017-06-01 02:00","2017","06","01","02:00","14.4","","9.6","","73","","31","","4","","","","","M","","","","","NA"
"2017-06-01 03:00","2017","06","01","03:00","13.0","","9.6","","80","","21","","15","","","","","M","","","","","NA"
"2017-06-01 04:00","2017","06","01","04:00","15.4","","7.9","","61","","23","","28","","","","","M","","","","","NA"
"2017-06-01 05:00","2017","06","01","05:00","13.8","","8.4","","70","","22","","25","","","","","M","","","","","NA"
"2017-06-01 06:00","2017","06","01","06:00","13.5","","9.0","","75","","24","","25","","","","","M","","","","","NA"
"2017-06-01 07:00","2017","06","01","07:00","14.7","","9.2","","69","","24","","22","","","","","M","","","","","NA"
"2017-06-01 08:00","2017","06","01","08:00","18.4","","9.9","","58","","26","","19","","","","","M","","","","","NA"
"2017-06-01 09:00","2017","06","01","09:00","19.5","","9.1","","51","","34","","22","","","","","M","","","","","NA"
"2017-06-01 10:00","2017","06","01","10:00","19.4","","8.9","","51","","31","","17","","","","","M","","","","","NA"
"2017-06-01 11:00","2017","06","01","11:00","20.4","","10.5","","53","","34","","11","","","","","M","","","","","NA"
"2017-06-01 12:00","2017","06","01","12:00","22.5","","8.0","","39","","31","","8","","","","","M","","","","","NA"
"2017-06-01 13:00","2017","06","01","13:00","23.3","","5.6","","32","","30","","9","","","","","M","","","","","NA"
"2017-06-01 14:00","2017","06","01","14:00","24.0","","5.1","","30","","20","","6","","","","","M","","","","","NA"
"2017-06-01 15:00","2017","06","01","15:00","24.7","","4.6","","27","","24","","11","","","","","M","","","","","NA"
"2017-06-01 16:00","2017","06","01","16:00","23.9","","3.9","","27","","24","","6","","","","","M","","","","","NA"
"2017-06-01 17:00","2017","06","01","17:00","23.7","","4.9","","30","","22","","26","","","","","M","","","","","NA"
"2017-06-01 18:00","2017","06","01","18:00","22.5","","5.5","","33","","22","","33","","","","","M","","","","","NA"
"2017-06-01 19:00","2017","06","01","19:00","21.1","","5.1","","35","","21","","22","","","","","M","","","","","NA"
"2017-06-01 20:00","2017","06","01","20:00","17.8","","6.6","","48","","21","","21","","","","","M","","","","","NA"
