"Station Name","QUEENSTOWN"
"Province","ALBERTA"
"Latitude","50.60"
"Longitude","-112.80"
"Elevation","941.00"
"Climate Identifier","3035342"
"WMO Identifier","71073"
"TC Identifier","PQU"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-07-01 00:00","2015","07","01","00:00","15.3","","12.8","","85","","33","","4","","","","","M","","","","","NA"
"2015-07-01 01:00","2015","07","01","01:00","14.5","","12.6","","88","","36","","3","","","","","M","","","","","NA"
"2015-07-01 02:00","2015","07","01","02:00","14.0","","12.5","","91","","3","","5","","","","","M","","","","","NA"
"2015-07-01 03:00","2015","07","01","03:00","13.6","","12.0","","91","","5","","6","","","","","M","","","","","NA"
"2015-07-01 04:00","2015","07","01","04:00","14.9","","13.4","","91","","34","","21","","","","","M","","","","","NA"
"2015-07-01 05:00","2015","07","01","05:00","12.5","","10.9","","90","","1","","12","","","","","M","","","","","NA"
"2015-07-01 06:00","2015","07","01","06:00","11.4","","10.0","","91","","33","","10","","","","","M","","","","","NA"
"2015-07-01 07:00","2015","07","01","07:00","14.9","","12.2","","84","","34","","22","","","","","M","","","","","NA"
"2015-07-01 08:00","2015","07","01","08:00","17.2","","13.3","","78","","34","","26","","","","","M","","","","","NA"
"2015-07-01 09:00","2015","07","01","09:00","17.0","","13.1","","78","","36","","28","","","","","M","","","","","NA"
"2015-07-01 10:00","2015","07","01","10:00","18.9","","13.5","","71","","35","","30","","","","","M","","","","","NA"
"2015-07-01 11:00","2015","07","01","11:00","19.3","","13.8","","70","","34","","28","","","","","M","","","","","NA"
"2015-07-01 12:00","2015","07","01","12:00","19.7","","13.0","","65","","34","","27","","","","","M","","","","","NA"
"2015-07-01 13:00","2015","07","01","13:00","20.5","","13.3","","63","","34","","21","","","","","M","","","","","NA"
"2015-07-01 14:00","2015","07","01","14:00","22.1","","13.8","","59","","35","","20","","","","","M","25","","","","NA"
"2015-07-01 15:00","2015","07","01","15:00","22.1","","12.2","","54","","35","","24","","","","","M","","","","","NA"
"2015-07-01 16:00","2015","07","01","16:00","23.0","","11.7","","49","","34","","27","","","","","M","25","","","","NA"
"2015-07-01 17:00","2015","07","01","17:00","23.5","","11.5","","47","","36","","29","","","","","M","26","","","","NA"
"2015-07-01 18:00","2015","07","01","18:00","22.9","","11.9","","50","","1","","29","","","","","M","25","","","","NA"
"2015-07-01 19:00","2015","07","01","19:00","21.7","","12.2","","55","","1","","16","","","","","M","","","","","NA"
"2015-07-01 20:00","2015","07","01","20:00","20.1","","13.2","","65","","27","","2","","","","","M","","","","","NA"
"2015-07-01 21:00","2015","07","01","21:00","17.0","","12.6","","76","","0","","1","","","","","M","","","","","NA"
"2015-07-01 22:00","2015","07","01","22:00","16.1","","12.0","","77","","1","","5","","","","","M","","","","","NA"
"2015-07-01 23:00","2015","07","01","23:00"
"2015-07-02 00:00","2015","07","02","00:00","13.5","","11.5","","88","","17","","2","","","","","M","","","","","NA"
"2015-07-02 01:00","2015","07","02","01:00","14.1","","11.7","","85","","8","","3","","","","","M","","","","","NA"
"2015-07-02 02:00","2015","07","02","02:00","12.4","","10.4","","88","","17","","4","","","","","M","","","","","NA"
"2015-07-02 03:00","2015","07","02","03:00","12.3","","10.7","","90","","13","","3","","","","","M","","","","","NA"
"2015-07-02 04:00","2015","07","02","04:00","12.0","","10.1","","88","","18","","2","","","","","M","","","","","NA"
"2015-07-02 05:00","2015","07","02","05:00","12.4","","10.6","","89","","14","","2","","","","","M","","","","","NA"
"2015-07-02 06:00","2015","07","02","06:00","15.5","","12.6","","83","","9","","2","","","","","M","","","","","NA"
"2015-07-02 07:00","2015","07","02","07:00","17.4","","12.7","","74","","34","","9","","","","","M","","","","","NA"
"2015-07-02 08:00","2015","07","02","08:00","19.6","","13.5","","68","","35","","4","","","","","M","","","","","NA"
"2015-07-02 09:00","2015","07","02","09:00","22.2","","13.9","","59","","3","","3","","","","","M","26","","","","NA"
"2015-07-02 10:00","2015","07","02","10:00","24.4","","10.5","","42","","7","","5","","","","","M","26","","","","NA"
"2015-07-02 11:00","2015","07","02","11:00","25.5","","10.7","","39","","17","","4","","","","","M","27","","","","NA"
"2015-07-02 12:00","2015","07","02","12:00","26.2","","9.3","","34","","21","","7","","","","","M","27","","","","NA"
"2015-07-02 13:00","2015","07","02","13:00","27.0","","9.0","","32","","18","","5","","","","","M","28","","","","NA"
"2015-07-02 14:00","2015","07","02","14:00","27.7","","8.9","","31","","27","","3","","","","","M","28","","","","NA"
"2015-07-02 15:00","2015","07","02","15:00","28.3","","11.4","","35","","23","","8","","","","","M","30","","","","NA"
"2015-07-02 16:00","2015","07","02","16:00","28.4","","12.0","","36","","23","","11","","","","","M","31","","","","NA"
"2015-07-02 17:00","2015","07","02","17:00","27.8","","12.2","","38","","19","","11","","","","","M","30","","","","NA"
"2015-07-02 18:00","2015","07","02","18:00","26.9","","11.3","","38","","17","","15","","","","","M","29","","","","NA"
"2015-07-02 19:00","2015","07","02","19:00","25.6","","11.7","","42","","16","","11","","","","","M","28","","","","NA"
"2015-07-02 20:00","2015","07","02","20:00","22.1","","13.4","","58","","16","","13","","","","","M","25","","","","NA"
"2015-07-02 21:00","2015","07","02","21:00","18.9","","11.6","","63","","16","","14","","","","","M","","","","","NA"
"2015-07-02 22:00","2015","07","02","22:00","18.4","","12.6","","69","","16","","15","","","","","M","","","","","NA"
"2015-07-02 23:00","2015","07","02","23:00","17.6","","11.1","","66","","16","","13","","","","","M","","","","","NA"
"2015-07-03 00:00","2015","07","03","00:00","17.5","","11.2","","66","","14","","3","","","","","M","","","","","NA"
"2015-07-03 01:00","2015","07","03","01:00","17.3","","10.3","","63","","14","","2","","","","","M","","","","","NA"
"2015-07-03 02:00","2015","07","03","02:00","17.5","","10.0","","62","","15","","14","","","","","M","","","","","NA"
"2015-07-03 03:00","2015","07","03","03:00","17.7","","9.4","","58","","15","","19","","","","","M","","","","","NA"
"2015-07-03 04:00","2015","07","03","04:00","16.2","","9.8","","66","","15","","12","","","","","M","","","","","NA"
"2015-07-03 05:00","2015","07","03","05:00","14.4","","9.9","","75","","5","","1","","","","","M","","","","","NA"
"2015-07-03 06:00","2015","07","03","06:00","16.5","","12.0","","74","","36","","3","","","","","M","","","","","NA"
"2015-07-03 07:00","2015","07","03","07:00","18.9","","12.5","","67","","33","","5","","","","","M","","","","","NA"
"2015-07-03 08:00","2015","07","03","08:00","20.8","","13.4","","62","","35","","10","","","","","M","","","","","NA"
"2015-07-03 09:00","2015","07","03","09:00","22.9","","14.1","","58","","36","","13","","","","","M","26","","","","NA"
"2015-07-03 10:00","2015","07","03","10:00","25.5","","15.0","","52","","34","","9","","","","","M","29","","","","NA"
"2015-07-03 11:00","2015","07","03","11:00","26.8","","15.6","","50","","34","","14","","","","","M","31","","","","NA"
"2015-07-03 12:00","2015","07","03","12:00","29.0","","12.7","","37","","33","","16","","","","","M","32","","","","NA"
"2015-07-03 13:00","2015","07","03","13:00","30.2","","8.9","","27","","34","","13","","","","","M","31","","","","NA"
"2015-07-03 14:00","2015","07","03","14:00","30.5","","7.1","","23","","33","","14","","","","","M","31","","","","NA"
"2015-07-03 15:00","2015","07","03","15:00","30.8","","7.9","","24","","32","","13","","","","","M","31","","","","NA"
"2015-07-03 16:00","2015","07","03","16:00","31.2","","6.8","","22","","36","","13","","","","","M","31","","","","NA"
"2015-07-03 17:00","2015","07","03","17:00","30.1","","9.8","","28","","32","","10","","","","","M","31","","","","NA"
"2015-07-03 18:00","2015","07","03","18:00","30.8","","9.5","","27","","32","","5","","","","","M","32","","","","NA"
"2015-07-03 19:00","2015","07","03","19:00","29.6","","12.0","","34","","36","","4","","","","","M","32","","","","NA"
"2015-07-03 20:00","2015","07","03","20:00","23.3","","13.0","","52","","8","","1","","","","","M","26","","","","NA"
"2015-07-03 21:00","2015","07","03","21:00","20.9","","8.6","","45","","5","","9","","","","","M","","","","","NA"
"2015-07-03 22:00","2015","07","03","22:00","20.5","","10.0","","51","","7","","14","","","","","M","","","","","NA"
"2015-07-03 23:00","2015","07","03","23:00","19.9","","13.2","","65","","7","","18","","","","","M","","","","","NA"
"2015-07-04 00:00","2015","07","04","00:00","18.8","","10.3","","58","","6","","25","","","","","M","","","","","NA"
"2015-07-04 01:00","2015","07","04","01:00","18.1","","7.7","","51","","7","","25","","","","","M","","","","","NA"
"2015-07-04 02:00","2015","07","04","02:00","16.2","","8.3","","59","","2","","24","","","","","M","","","","","NA"
"2015-07-04 03:00","2015","07","04","03:00","13.4","","7.7","","69","","2","","23","","","","","M","","","","","NA"
"2015-07-04 04:00","2015","07","04","04:00","11.9","","7.0","","72","","1","","14","","","","","M","","","","","NA"
"2015-07-04 05:00","2015","07","04","05:00","13.0","","8.7","","75","","5","","14","","","","","M","","","","","NA"
"2015-07-04 06:00","2015","07","04","06:00","14.7","","9.5","","71","","6","","12","","","","","M","","","","","NA"
"2015-07-04 07:00","2015","07","04","07:00","15.4","","10.5","","73","","35","","11","","","","","M","","","","","NA"
"2015-07-04 08:00","2015","07","04","08:00","15.9","","10.9","","72","","34","","12","","","","","M","","","","","NA"
"2015-07-04 09:00","2015","07","04","09:00","16.8","","11.2","","69","","32","","9","","","","","M","","","","","NA"
"2015-07-04 10:00","2015","07","04","10:00","19.5","","10.0","","54","","36","","8","","","","","M","","","","","NA"
"2015-07-04 11:00","2015","07","04","11:00","22.0","","9.3","","45","","15","","3","","","","","M","","","","","NA"
"2015-07-04 12:00","2015","07","04","12:00","22.1","","10.8","","48","","16","","8","","","","","M","","","","","NA"
"2015-07-04 13:00","2015","07","04","13:00","24.1","","8.6","","37","","6","","6","","","","","M","25","","","","NA"
"2015-07-04 14:00","2015","07","04","14:00","24.7","","8.3","","35","","9","","12","","","","","M","25","","","","NA"
"2015-07-04 15:00","2015","07","04","15:00","26.1","","7.9","","32","","11","","8","","","","","M","26","","","","NA"
"2015-07-04 16:00","2015","07","04","16:00","25.4","","7.1","","31","","8","","9","","","","","M","25","","","","NA"
"2015-07-04 17:00","2015","07","04","17:00","","M","9.3","","60","","34","","45","","","","","M","","","","","NA"
"2015-07-04 18:00","2015","07","04","18:00","12.7","","11.0","","90","","4","","35","","","","","M","","","","","NA"
"2015-07-04 19:00","2015","07","04","19:00","12.4","","9.9","","85","","4","","21","","","","","M","","","","","NA"
"2015-07-04 20:00","2015","07","04","20:00","12.2","","10.2","","88","","2","","28","","","","","M","","","","","NA"
"2015-07-04 21:00","2015","07","04","21:00","10.8","","8.8","","88","","2","","14","","","","","M","","","","","NA"
"2015-07-04 22:00","2015","07","04","22:00","10.8","","9.0","","89","","34","","15","","","","","M","","","","","NA"
"2015-07-04 23:00","2015","07","04","23:00","10.6","","8.8","","89","","32","","6","","","","","M","","","","","NA"
"2015-07-05 00:00","2015","07","05","00:00","11.0","","9.0","","87","","30","","6","","","","","M","","","","","NA"
"2015-07-05 01:00","2015","07","05","01:00","10.9","","8.5","","85","","35","","9","","","","","M","","","","","NA"
"2015-07-05 02:00","2015","07","05","02:00","10.9","","7.9","","82","","33","","12","","","","","M","","","","","NA"
"2015-07-05 03:00","2015","07","05","03:00","10.4","","7.8","","84","","35","","13","","","","","M","","","","","NA"
"2015-07-05 04:00","2015","07","05","04:00","8.6","","6.6","","87","","34","","13","","","","","M","","","","","NA"
"2015-07-05 05:00","2015","07","05","05:00","8.8","","6.1","","83","","35","","9","","","","","M","","","","","NA"
"2015-07-05 06:00","2015","07","05","06:00","9.8","","7.3","","84","","34","","10","","","","","M","","","","","NA"
"2015-07-05 07:00","2015","07","05","07:00","11.4","","8.2","","81","","33","","17","","","","","M","","","","","NA"
"2015-07-05 08:00","2015","07","05","08:00","12.3","","7.9","","75","","36","","25","","","","","M","","","","","NA"
"2015-07-05 09:00","2015","07","05","09:00","13.8","","8.4","","70","","36","","25","","","","","M","","","","","NA"
"2015-07-05 10:00","2015","07","05","10:00","13.6","","6.9","","64","","36","","27","","","","","M","","","","","NA"
"2015-07-05 11:00","2015","07","05","11:00","14.0","","7.2","","64","","36","","23","","","","","M","","","","","NA"
"2015-07-05 12:00","2015","07","05","12:00","15.2","","6.8","","57","","36","","24","","","","","M","","","","","NA"
"2015-07-05 13:00","2015","07","05","13:00","16.1","","7.1","","55","","1","","25","","","","","M","","","","","NA"
"2015-07-05 14:00","2015","07","05","14:00","15.2","","6.8","","57","","1","","28","","","","","M","","","","","NA"
"2015-07-05 15:00","2015","07","05","15:00","17.1","","5.7","","47","","36","","25","","","","","M","","","","","NA"
"2015-07-05 16:00","2015","07","05","16:00","17.5","","4.8","","43","","1","","26","","","","","M","","","","","NA"
"2015-07-05 17:00","2015","07","05","17:00","17.4","","5.5","","45","","2","","22","","","","","M","","","","","NA"
"2015-07-05 18:00","2015","07","05","18:00","16.1","","6.0","","51","","1","","23","","","","","M","","","","","NA"
