"Station Name","QUEENSTOWN"
"Province","ALBERTA"
"Latitude","50.60"
"Longitude","-112.80"
"Elevation","941.00"
"Climate Identifier","3035342"
"WMO Identifier","71073"
"TC Identifier","PQU"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-07-01 00:00","2017","07","01","00:00","","M","","M","51","","9","","17","","","","","M","","","","","NA"
"2017-07-01 01:00","2017","07","01","01:00","","M","","M","56","","10","","22","","","","","M","","","","","NA"
"2017-07-01 02:00","2017","07","01","02:00","","M","","M","67","","12","","22","","","","","M","","","","","NA"
"2017-07-01 03:00","2017","07","01","03:00","","M","","M","66","","12","","23","","","","","M","","","","","NA"
"2017-07-01 04:00","2017","07","01","04:00","","M","","M","68","","11","","21","","","","","M","","","","","NA"
"2017-07-01 05:00","2017","07","01","05:00","","M","","M","72","","12","","17","","","","","M","","","","","NA"
"2017-07-01 06:00","2017","07","01","06:00","","M","","M","75","","16","","4","","","","","M","","","","","NA"
"2017-07-01 07:00","2017","07","01","07:00","","M","","M","69","","13","","9","","","","","M","","","","","NA"
"2017-07-01 08:00","2017","07","01","08:00","","M","","M","66","","16","","10","","","","","M","","","","","NA"
"2017-07-01 09:00","2017","07","01","09:00","","M","","M","52","","12","","8","","","","","M","","","","","NA"
"2017-07-01 10:00","2017","07","01","10:00","","M","","M","37","","12","","18","","","","","M","","","","","NA"
"2017-07-01 11:00","2017","07","01","11:00","","M","","M","38","","13","","17","","","","","M","","","","","NA"
"2017-07-01 12:00","2017","07","01","12:00","","M","","M","36","","15","","21","","","","","M","","","","","NA"
"2017-07-01 13:00","2017","07","01","13:00","","M","","M","33","","14","","19","","","","","M","","","","","NA"
"2017-07-01 14:00","2017","07","01","14:00","","M","","M","33","","15","","19","","","","","M","","","","","NA"
"2017-07-01 15:00","2017","07","01","15:00","","M","","M","30","","19","","15","","","","","M","","","","","NA"
"2017-07-01 16:00","2017","07","01","16:00","","M","","M","49","","26","","9","","","","","M","","","","","NA"
"2017-07-01 17:00","2017","07","01","17:00","","M","","M","46","","3","","2","","","","","M","","","","","NA"
"2017-07-01 18:00","2017","07","01","18:00","","M","","M","42","","10","","3","","","","","M","","","","","NA"
"2017-07-01 19:00","2017","07","01","19:00","","M","","M","58","","2","","38","","","","","M","","","","","NA"
"2017-07-01 20:00","2017","07","01","20:00","","M","","M","78","","2","","27","","","","","M","","","","","NA"
"2017-07-01 21:00","2017","07","01","21:00","","M","","M","83","","5","","29","","","","","M","","","","","NA"
"2017-07-01 22:00","2017","07","01","22:00","","M","","M","82","","8","","24","","","","","M","","","","","NA"
"2017-07-01 23:00","2017","07","01","23:00","","M","","M","87","","11","","7","","","","","M","","","","","NA"
"2017-07-02 00:00","2017","07","02","00:00","","M","","M","88","","12","","3","","","","","M","","","","","NA"
"2017-07-02 01:00","2017","07","02","01:00","","M","","M","86","","15","","17","","","","","M","","","","","NA"
"2017-07-02 02:00","2017","07","02","02:00","","M","","M","87","","2","","10","","","","","M","","","","","NA"
"2017-07-02 03:00","2017","07","02","03:00","","M","","M","90","","18","","8","","","","","M","","","","","NA"
"2017-07-02 04:00","2017","07","02","04:00","","M","","M","91","","4","","4","","","","","M","","","","","NA"
"2017-07-02 05:00","2017","07","02","05:00","","M","","M","91","","16","","8","","","","","M","","","","","NA"
"2017-07-02 06:00","2017","07","02","06:00","","M","","M","84","","17","","10","","","","","M","","","","","NA"
"2017-07-02 07:00","2017","07","02","07:00","","M","","M","76","","22","","12","","","","","M","","","","","NA"
"2017-07-02 08:00","2017","07","02","08:00","","M","","M","73","","24","","10","","","","","M","","","","","NA"
"2017-07-02 09:00","2017","07","02","09:00","","M","","M","69","","24","","12","","","","","M","","","","","NA"
"2017-07-02 10:00","2017","07","02","10:00","","M","","M","65","","23","","9","","","","","M","","","","","NA"
"2017-07-02 11:00","2017","07","02","11:00","","M","","M","57","","23","","8","","","","","M","","","","","NA"
"2017-07-02 12:00","2017","07","02","12:00","","M","","M","52","","22","","9","","","","","M","","","","","NA"
"2017-07-02 13:00","2017","07","02","13:00","","M","","M","42","","28","","6","","","","","M","","","","","NA"
"2017-07-02 14:00","2017","07","02","14:00","","M","","M","35","","26","","4","","","","","M","","","","","NA"
"2017-07-02 15:00","2017","07","02","15:00","","M","","M","31","","22","","11","","","","","M","","","","","NA"
"2017-07-02 16:00","2017","07","02","16:00","","M","","M","24","","1","","2","","","","","M","","","","","NA"
"2017-07-02 17:00","2017","07","02","17:00","","M","","M","30","","8","","7","","","","","M","","","","","NA"
"2017-07-02 18:00","2017","07","02","18:00","","M","","M","44","","14","","9","","","","","M","","","","","NA"
"2017-07-02 19:00","2017","07","02","19:00","","M","","M","54","","14","","13","","","","","M","","","","","NA"
"2017-07-02 20:00","2017","07","02","20:00","","M","","M","54","","14","","17","","","","","M","","","","","NA"
"2017-07-02 21:00","2017","07","02","21:00","","M","","M","62","","14","","19","","","","","M","","","","","NA"
"2017-07-02 22:00","2017","07","02","22:00","","M","","M","61","","15","","21","","","","","M","","","","","NA"
"2017-07-02 23:00","2017","07","02","23:00","","M","","M","43","","17","","29","","","","","M","","","","","NA"
"2017-07-03 00:00","2017","07","03","00:00","","M","","M","42","","18","","33","","","","","M","","","","","NA"
"2017-07-03 01:00","2017","07","03","01:00","","M","","M","47","","19","","25","","","","","M","","","","","NA"
"2017-07-03 02:00","2017","07","03","02:00","","M","","M","63","","20","","14","","","","","M","","","","","NA"
"2017-07-03 03:00","2017","07","03","03:00","","M","","M","69","","20","","10","","","","","M","","","","","NA"
"2017-07-03 04:00","2017","07","03","04:00","","M","","M","65","","19","","7","","","","","M","","","","","NA"
"2017-07-03 05:00","2017","07","03","05:00","","M","","M","65","","19","","9","","","","","M","","","","","NA"
"2017-07-03 06:00","2017","07","03","06:00","","M","","M","62","","20","","6","","","","","M","","","","","NA"
"2017-07-03 07:00","2017","07","03","07:00","","M","","M","60","","23","","9","","","","","M","","","","","NA"
"2017-07-03 08:00","2017","07","03","08:00","","M","","M","72","","35","","27","","","","","M","","","","","NA"
"2017-07-03 09:00","2017","07","03","09:00","","M","","M","73","","34","","27","","","","","M","","","","","NA"
"2017-07-03 10:00","2017","07","03","10:00","","M","","M","67","","35","","22","","","","","M","","","","","NA"
"2017-07-03 11:00","2017","07","03","11:00","","M","","M","65","","36","","22","","","","","M","","","","","NA"
"2017-07-03 12:00","2017","07","03","12:00","","M","","M","58","","36","","19","","","","","M","","","","","NA"
"2017-07-03 13:00","2017","07","03","13:00","","M","","M","48","","4","","15","","","","","M","","","","","NA"
"2017-07-03 14:00","2017","07","03","14:00","","M","","M","47","","5","","14","","","","","M","","","","","NA"
"2017-07-03 15:00","2017","07","03","15:00","","M","","M","41","","6","","13","","","","","M","","","","","NA"
"2017-07-03 16:00","2017","07","03","16:00","","M","","M","41","","5","","13","","","","","M","","","","","NA"
"2017-07-03 17:00","2017","07","03","17:00","","M","","M","40","","5","","14","","","","","M","","","","","NA"
"2017-07-03 18:00","2017","07","03","18:00","","M","","M","44","","4","","14","","","","","M","","","","","NA"
"2017-07-03 19:00","2017","07","03","19:00","","M","","M","55","","2","","21","","","","","M","","","","","NA"
"2017-07-03 20:00","2017","07","03","20:00","","M","","M","66","","3","","20","","","","","M","","","","","NA"
"2017-07-03 21:00","2017","07","03","21:00","","M","","M","68","","3","","23","","","","","M","","","","","NA"
"2017-07-03 22:00","2017","07","03","22:00","","M","","M","65","","2","","32","","","","","M","","","","","NA"
"2017-07-03 23:00","2017","07","03","23:00","","M","","M","72","","3","","20","","","","","M","","","","","NA"
"2017-07-04 00:00","2017","07","04","00:00","","M","","M","83","","34","","9","","","","","M","","","","","NA"
"2017-07-04 01:00","2017","07","04","01:00","","M","","M","83","","35","","13","","","","","M","","","","","NA"
"2017-07-04 02:00","2017","07","04","02:00","","M","","M","89","","35","","12","","","","","M","","","","","NA"
"2017-07-04 03:00","2017","07","04","03:00","","M","","M","91","","1","","12","","","","","M","","","","","NA"
"2017-07-04 04:00","2017","07","04","04:00","","M","","M","90","","36","","9","","","","","M","","","","","NA"
"2017-07-04 05:00","2017","07","04","05:00","","M","","M","91","","2","","9","","","","","M","","","","","NA"
"2017-07-04 06:00","2017","07","04","06:00","","M","","M","91","","14","","2","","","","","M","","","","","NA"
