"Station Name","MOSSLEIGH AGCM"
"Province","ALBERTA"
"Current Station Operator","Government of Alberta"
"Latitude","50.67"
"Longitude","-113.35"
"Elevation","965.00"
"Climate Identifier","3034577"
"WMO Identifier","71057"
"TC Identifier","PML"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-02-01 00:00","2019","02","01","00:00","-4.9","","-5.2","","98","","3","","6","","","","","M","","","-8","","NA"
"2019-02-01 01:00","2019","02","01","01:00","-4.4","","-4.7","","98","","2","","8","","","","","M","","","-8","","NA"
"2019-02-01 02:00","2019","02","01","02:00","-5.5","","-5.8","","98","","2","","12","","","","","M","","","-10","","NA"
"2019-02-01 03:00","2019","02","01","03:00","-4.1","","-4.2","","99","","36","","14","","","","","M","","","-9","","NA"
"2019-02-01 04:00","2019","02","01","04:00","-4.9","","-5.0","","99","","34","","26","","","","","M","","","-12","","NA"
"2019-02-01 05:00","2019","02","01","05:00","-7.8","","-8.3","","96","","34","","26","","","","","M","","","-16","","NA"
"2019-02-01 06:00","2019","02","01","06:00","-9.1","","-9.8","","95","","34","","25","","","","","M","","","-18","","NA"
"2019-02-01 07:00","2019","02","01","07:00","-10.0","","-10.9","","93","","35","","23","","","","","M","","","-18","","NA"
"2019-02-01 08:00","2019","02","01","08:00","-11.2","","-12.3","","92","","34","","22","","","","","M","","","-20","","NA"
"2019-02-01 09:00","2019","02","01","09:00","-12.0","","-13.2","","91","","34","","19","","","","","M","","","-20","","NA"
"2019-02-01 10:00","2019","02","01","10:00","-12.4","","-13.6","","90","","34","","16","","","","","M","","","-20","","NA"
"2019-02-01 11:00","2019","02","01","11:00","-12.7","","-14.1","","90","","36","","16","","","","","M","","","-20","","NA"
"2019-02-01 12:00","2019","02","01","12:00","-13.1","","-14.5","","89","","35","","12","","","","","M","","","-20","","NA"
"2019-02-01 13:00","2019","02","01","13:00","-13.0","","-14.4","","89","","4","","12","","","","","M","","","-20","","NA"
"2019-02-01 14:00","2019","02","01","14:00","-13.0","","-14.4","","89","","4","","10","","","","","M","","","-19","","NA"
"2019-02-01 15:00","2019","02","01","15:00","-13.5","","-15.0","","88","","4","","13","","","","","M","","","-20","","NA"
"2019-02-01 16:00","2019","02","01","16:00","-14.0","","-15.7","","87","","4","","13","","","","","M","","","-21","","NA"
"2019-02-01 17:00","2019","02","01","17:00","-14.5","","-16.2","","87","","5","","13","","","","","M","","","-22","","NA"
"2019-02-01 18:00","2019","02","01","18:00","-15.2","","-16.9","","87","","5","","16","","","","","M","","","-23","","NA"
"2019-02-01 19:00","2019","02","01","19:00","-15.2","","-16.9","","87","","8","","16","","","","","M","","","-23","","NA"
"2019-02-01 20:00","2019","02","01","20:00","-15.0","","-16.6","","88","","8","","15","","","","","M","","","-23","","NA"
"2019-02-01 21:00","2019","02","01","21:00","-15.3","","-16.9","","87","","10","","14","","","","","M","","","-23","","NA"
"2019-02-01 22:00","2019","02","01","22:00","-15.2","","-16.9","","87","","8","","15","","","","","M","","","-23","","NA"
"2019-02-01 23:00","2019","02","01","23:00","-15.2","","-16.9","","87","","8","","16","","","","","M","","","-23","","NA"
