"Station Name","QUEENSTOWN"
"Province","ALBERTA"
"Current Station Operator","Government of Alberta"
"Latitude","50.60"
"Longitude","-112.80"
"Elevation","941.00"
"Climate Identifier","3035342"
"WMO Identifier","71073"
"TC Identifier","PQU"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-01 00:00","2018","12","01","00:00","-6.5","","-9.7","","78","","36","","10","","","","","M","","","-11","","NA"
"2018-12-01 01:00","2018","12","01","01:00","-6.7","","-9.7","","80","","2","","17","","","","","M","","","-13","","NA"
"2018-12-01 02:00","2018","12","01","02:00","-7.2","","-9.7","","83","","36","","11","","","","","M","","","-12","","NA"
"2018-12-01 03:00","2018","12","01","03:00","-6.6","","-9.6","","79","","34","","9","","","","","M","","","-11","","NA"
"2018-12-01 04:00","2018","12","01","04:00","-7.0","","-9.7","","81","","36","","6","","","","","M","","","-10","","NA"
"2018-12-01 05:00","2018","12","01","05:00","-6.5","","-9.1","","82","","36","","9","","","","","M","","","-11","","NA"
"2018-12-01 06:00","2018","12","01","06:00","-6.6","","-9.2","","82","","1","","11","","","","","M","","","-12","","NA"
"2018-12-01 07:00","2018","12","01","07:00","-6.1","","-8.5","","83","","35","","11","","","","","M","","","-11","","NA"
"2018-12-01 08:00","2018","12","01","08:00","-6.0","","-8.4","","83","","36","","10","","","","","M","","","-10","","NA"
"2018-12-01 09:00","2018","12","01","09:00","-5.9","","-7.9","","86","","36","","14","","","","","M","","","-11","","NA"
"2018-12-01 10:00","2018","12","01","10:00","-5.4","","-7.2","","88","","36","","17","","","","","M","","","-11","","NA"
"2018-12-01 11:00","2018","12","01","11:00","-4.8","","-6.5","","88","","35","","16","","","","","M","","","-11","","NA"
"2018-12-01 12:00","2018","12","01","12:00","-4.4","","-6.2","","87","","36","","17","","","","","M","","","-10","","NA"
"2018-12-01 13:00","2018","12","01","13:00","-4.4","","-6.1","","88","","1","","16","","","","","M","","","-10","","NA"
"2018-12-01 14:00","2018","12","01","14:00","-4.2","","-5.8","","89","","1","","17","","","","","M","","","-10","","NA"
"2018-12-01 15:00","2018","12","01","15:00","-4.1","","-5.6","","90","","36","","15","","","","","M","","","-9","","NA"
"2018-12-01 16:00","2018","12","01","16:00","-4.3","","-5.7","","90","","36","","19","","","","","M","","","-10","","NA"
"2018-12-01 17:00","2018","12","01","17:00","-4.4","","-5.7","","91","","36","","17","","","","","M","","","-10","","NA"
"2018-12-01 18:00","2018","12","01","18:00","-4.8","","-6.1","","91","","36","","20","","","","","M","","","-11","","NA"
"2018-12-01 19:00","2018","12","01","19:00","-5.2","","-6.5","","91","","1","","20","","","","","M","","","-12","","NA"
"2018-12-01 20:00","2018","12","01","20:00","-5.3","","-6.7","","90","","1","","20","","","","","M","","","-12","","NA"
"2018-12-01 21:00","2018","12","01","21:00","-5.8","","-7.1","","90","","1","","17","","","","","M","","","-12","","NA"
"2018-12-01 22:00","2018","12","01","22:00","-6.4","","-7.8","","90","","2","","12","","","","","M","","","-12","","NA"
"2018-12-01 23:00","2018","12","01","23:00","-6.5","","-7.9","","90","","1","","10","","","","","M","","","-11","","NA"
"2018-12-02 00:00","2018","12","02","00:00","-6.9","","-8.3","","90","","36","","15","","","","","M","","","-13","","NA"
"2018-12-02 01:00","2018","12","02","01:00","-7.9","","-9.4","","89","","2","","7","","","","","M","","","-12","","NA"
"2018-12-02 02:00","2018","12","02","02:00","-8.0","","-9.5","","89","","2","","10","","","","","M","","","-13","","NA"
"2018-12-02 03:00","2018","12","02","03:00","-8.0","","-9.5","","89","","36","","12","","","","","M","","","-13","","NA"
"2018-12-02 04:00","2018","12","02","04:00","-8.3","","-9.8","","89","","36","","9","","","","","M","","","-13","","NA"
"2018-12-02 05:00","2018","12","02","05:00","-8.7","","-10.3","","89","","35","","7","","","","","M","","","-13","","NA"
"2018-12-02 06:00","2018","12","02","06:00","-8.7","","-10.3","","88","","35","","9","","","","","M","","","-13","","NA"
"2018-12-02 07:00","2018","12","02","07:00","-8.6","","-10.1","","88","","33","","9","","","","","M","","","-13","","NA"
"2018-12-02 08:00","2018","12","02","08:00","-9.4","","-11.0","","88","","27","","3","","","","","M","","","-11","","NA"
"2018-12-02 09:00","2018","12","02","09:00","-9.6","","-11.1","","89","","30","","6","","","","","M","","","-13","","NA"
"2018-12-02 10:00","2018","12","02","10:00","-8.5","","-10.0","","89","","32","","6","","","","","M","","","-12","","NA"
"2018-12-02 11:00","2018","12","02","11:00","-6.5","","-8.4","","87","","33","","13","","","","","M","","","-12","","NA"
"2018-12-02 12:00","2018","12","02","12:00","-5.9","","-7.9","","86","","34","","9","","","","","M","","","-10","","NA"
"2018-12-02 13:00","2018","12","02","13:00","-5.2","","-7.6","","83","","33","","15","","","","","M","","","-11","","NA"
"2018-12-02 14:00","2018","12","02","14:00","-5.4","","-8.1","","81","","32","","11","","","","","M","","","-10","","NA"
"2018-12-02 15:00","2018","12","02","15:00","-5.1","","-7.8","","81","","36","","2","","","","","M","","","-6","","NA"
"2018-12-02 16:00","2018","12","02","16:00","-7.0","","-9.0","","86","","2","","2","","","","","M","","","-8","","NA"
"2018-12-02 17:00","2018","12","02","17:00","-8.1","","-9.8","","87","","0","","1","","","","","M","","","-9","","NA"
