# Hourly Data, Hourly Data
4.2941906452178955,4.2941906452178955
4.0749729633331295,4.0749729633331295
4.172467184066773,4.172467184066773
4.710355949401856,4.710355949401856
5.707956409454345,5.707956409454345
7.007306480407715,7.007306480407715
8.390528011322022,8.390528011322022
9.652518463134765,9.652518463134765
10.702000617980957,10.702000617980957
11.36367244720459,11.36367244720459
11.550950622558593,11.550950622558593
11.271373748779297,11.271373748779297
10.614115715026855,10.614115715026855
9.644805908203125,9.644805908203125
8.422761249542237,8.422761249542237
7.11487512588501,7.11487512588501
5.894992065429688,5.894992065429688
4.865776824951172,4.865776824951172
4.039640808105469,4.039640808105469
3.395599913597107,3.395599913597107
3.008513927459717,3.008513927459717
2.7444875240325928,2.7444875240325928
2.5075594902038576,2.5075594902038576
2.2395204812288285,2.2395204812288285
2.002183033898473,2.002183033898473
1.9068058386445046,1.9068058386445046
2.123910140991211,2.123910140991211
2.8216977596282957,2.8216977596282957
4.0237044334411625,4.0237044334411625
5.594897174835205,5.594897174835205
7.259695243835449,7.259695243835449
8.784392547607421,8.784392547607421
9.971866607666016,9.971866607666016
10.700713920593262,10.700713920593262
10.901958847045899,10.901958847045899
10.609214591979981,10.609214591979981
9.947764778137207,9.947764778137207
9.051877403259278,9.051877403259278
8.00575942993164,8.00575942993164
6.93470869064331,6.93470869064331
5.910674953460694,5.910674953460694
4.950954580307007,4.950954580307007
4.108932638168335,4.108932638168335
3.3316507816314695,3.3316507816314695
2.8081295251846314,2.8081295251846314
2.4145885348320006,2.4145885348320006
2.072748267650604,2.072748267650604
1.7245666623115539,1.7245666623115539
1.4098418265581132,1.4098418265581132
1.2639032825827599,1.2639032825827599
1.4230297077447176,1.4230297077447176
2.0136605501174927,2.0136605501174927
3.0248666524887087,3.0248666524887087
4.308358764648437,4.308358764648437
5.644278049468994,5.644278049468994
6.887338542938233,6.887338542938233
7.8637598037719725,7.8637598037719725
8.48139591217041,8.48139591217041
8.691035556793214,8.691035556793214
8.508514308929444,8.508514308929444
8.01306324005127,8.01306324005127
7.286655235290527,7.286655235290527
6.424334239959717,6.424334239959717
5.505831146240235,5.505831146240235
4.564279460906983,4.564279460906983
3.655816984176636,3.655816984176636
2.7664072513580322,2.7664072513580322
2.0245858430862427,2.0245858430862427
1.5304144598543643,1.5304144598543643
1.1550405997782947,1.1550405997782947
0.801516592502594,0.801516592502594
0.45502035319805145,0.45502035319805145
0.12373926043510437,0.12373926043510437
-0.1401723548769951,-0.1401723548769951
-0.21354097872972488,-0.21354097872972488
0.022387632727622987,0.022387632727622987
0.6614304602146148,0.6614304602146148
1.6776712834835052,1.6776712834835052
2.9241782426834106,2.9241782426834106
4.218647480010986,4.218647480010986
5.379331588745117,5.379331588745117
6.230321598052979,6.230321598052979
6.659265422821045,6.659265422821045
6.586829376220703,6.586829376220703
6.069872570037842,6.069872570037842
5.276368141174316,5.276368141174316
4.285678863525391,4.285678863525391
3.235293650627136,3.235293650627136
2.220635783672333,2.220635783672333
1.2867933362722397,1.2867933362722397
0.48238480240106585,0.48238480240106585
-0.1799473613500595,-0.1799473613500595
-0.5798432767391205,-0.5798432767391205
-0.8434893846511841,-0.8434893846511841
-1.0802298307418823,-1.0802298307418823
-1.3326323270797729,-1.3326323270797729
-1.5353498935699463,-1.5353498935699463
-1.597420072555542,-1.597420072555542
-1.3574195146560668,-1.3574195146560668
-0.6637627065181733,-0.6637627065181733
0.5307798683643341,0.5307798683643341
2.148202967643738,2.148202967643738
3.9963443756103514,3.9963443756103514
5.813665866851807,5.813665866851807
7.364875316619873,7.364875316619873
8.507459926605225,8.507459926605225
9.132364654541016,9.132364654541016
9.253624725341798,9.253624725341798
8.904483032226562,8.904483032226562
8.158896923065186,8.158896923065186
7.135661792755127,7.135661792755127
5.974494743347168,5.974494743347168
4.836629343032837,4.836629343032837
3.8289838314056395,3.8289838314056395
2.9917336225509645,2.9917336225509645
2.296181392669678,2.296181392669678
1.88295978307724,1.88295978307724
1.6311038244515657,1.6311038244515657
1.4346357613801957,1.4346357613801957
1.2599811598658561,1.2599811598658561
1.1289722591638565,1.1289722591638565
1.1292991191148758,1.1292991191148758
1.4155364245176316,1.4155364245176316
2.138903760910034,2.138903760910034
3.3304941654205322,3.3304941654205322
4.869169521331787,4.869169521331787
6.54692268371582,6.54692268371582
8.138263988494874,8.138263988494874
9.464810943603515,9.464810943603515
10.37952823638916,10.37952823638916
10.798863410949707,10.798863410949707
10.716617202758789,10.716617202758789
10.18001594543457,10.18001594543457
9.278321647644043,9.278321647644043
8.14159631729126,8.14159631729126
6.8977758407592775,6.8977758407592775
5.667061519622803,5.667061519622803
4.582814407348633,4.582814407348633
3.707733964920044,3.707733964920044
3.0055469512939452,3.0055469512939452
2.6244738340377807,2.6244738340377807
2.4156848549842835,2.4156848549842835
2.229390251636505,2.229390251636505
2.043542814254761,2.043542814254761
1.9038866937160492,1.9038866937160492
1.909057080745697,1.909057080745697
2.2152018547058105,2.2152018547058105
2.9568888425827025,2.9568888425827025
4.1423639297485355,4.1423639297485355
5.596037483215332,5.596037483215332
7.103480052947998,7.103480052947998
8.486120128631592,8.486120128631592
9.579386901855468,9.579386901855468
10.256729888916016,10.256729888916016
10.402714920043945,10.402714920043945
9.983217430114745,9.983217430114745
9.10854721069336,9.10854721069336
7.918382453918457,7.918382453918457
6.565001106262207,6.565001106262207
5.231630039215088,5.231630039215088
4.019145059585571,4.019145059585571
2.978375029563904,2.978375029563904
2.1315498113632203,2.1315498113632203
1.4323275819420815,1.4323275819420815
1.0225073479115963,1.0225073479115963
0.7474831223487854,0.7474831223487854
0.49550451040267945,0.49550451040267945
0.2696104109287262,0.2696104109287262
0.0786120593547821,0.0786120593547821
-0.018694236874580383,-0.018694236874580383
0.12995113134384156,0.12995113134384156
0.65307257771492,0.65307257771492
1.6138092577457428,1.6138092577457428
2.9749021530151367,2.9749021530151367
4.532534408569336,4.532534408569336
6.032124328613281,6.032124328613281
7.241860294342041,7.241860294342041
8.010779762268067,8.010779762268067
8.271289253234864,8.271289253234864
8.05880126953125,8.05880126953125
7.489513683319092,7.489513683319092
6.642093563079834,6.642093563079834
5.67300968170166,5.67300968170166
4.617115068435669,4.617115068435669
3.587814521789551,3.587814521789551
2.6062650203704836,2.6062650203704836
1.7300172924995423,1.7300172924995423
0.9387428902089596,0.9387428902089596
0.3582810938358307,0.3582810938358307
-0.1336841329932213,-0.1336841329932213
-0.6911930680274964,-0.6911930680274964
-1.3258413314819335,-1.3258413314819335
-1.9289267301559447,-1.9289267301559447
-2.385611820220947,-2.385611820220947
-2.58052544593811,-2.58052544593811
-2.4421592235565184,-2.4421592235565184
-1.9602006435394288,-1.9602006435394288
-1.23216814994812,-1.23216814994812
-0.35316004753112795,-0.35316004753112795
0.4934690296649933,0.4934690296649933
1.1645651370286942,1.1645651370286942
1.5744606673717498,1.5744606673717498
1.6949481964111328,1.6949481964111328
1.5192325860261917,1.5192325860261917
1.088329803943634,1.088329803943634
0.4909084916114807,0.4909084916114807
-0.2535571217536926,-0.2535571217536926
-1.1265256881713868,-1.1265256881713868
-2.1016499996185303,-2.1016499996185303
-3.0867483019828796,-3.0867483019828796
-4.060158342123032,-4.060158342123032
-4.974609649181366,-4.974609649181366
-5.637075757980346,-5.637075757980346
-6.301226186752319,-6.301226186752319
-7.097746992111206,-7.097746992111206
-8.077759265899658,-8.077759265899658
-9.162795257568359,-9.162795257568359
-10.076641845703126,-10.076641845703126
-10.701289558410645,-10.701289558410645
-10.904712963104249,-10.904712963104249
-10.725269317626953,-10.725269317626953
-10.250722217559815,-10.250722217559815
-9.622812652587891,-9.622812652587891
-8.997817611694336,-8.997817611694336
-8.397262287139892,-8.397262287139892
-7.901544904708862,-7.901544904708862
-7.611070156097412,-7.611070156097412
-7.566912412643433,-7.566912412643433
-7.665949392318725,-7.665949392318725
-7.918639183044434,-7.918639183044434
-7.9621532440185545,-7.9621532440185545
-7.652038621902466,-7.652038621902466
-7.137507629394531,-7.137507629394531
-6.579449415206909,-6.579449415206909
-6.144101905822754,-6.144101905822754
-5.893447375297546,-5.893447375297546
-5.657088804244995,-5.657088804244995
-5.5910039186477665,-5.5910039186477665
-5.758392882347107,-5.758392882347107
-6.160167407989502,-6.160167407989502
-6.706839752197266,-6.706839752197266
-7.28345217704773,-7.28345217704773
-7.7575905323028564,-7.7575905323028564
-8.004888248443603,-8.004888248443603
-7.955601596832276,-7.955601596832276
-7.612866163253784,-7.612866163253784
-7.062473750114441,-7.062473750114441
-6.52026641368866,-6.52026641368866
-6.149179911613464,-6.149179911613464
-6.017335534095764,-6.017335534095764
-6.078301358222961,-6.078301358222961
-6.318733334541321,-6.318733334541321
-6.76597363948822,-6.76597363948822
-7.305448770523071,-7.305448770523071
-7.899579191207886,-7.899579191207886
-8.40670657157898,-8.40670657157898
-8.842760372161866,-8.842760372161866
-9.149241256713868,-9.149241256713868
-9.431664657592773,-9.431664657592773
-9.730598545074463,-9.730598545074463
-9.871215438842773,-9.871215438842773
-10.082878112792969,-10.082878112792969
-10.495122051239013,-10.495122051239013
-11.05164737701416,-11.05164737701416
-11.599306297302245,-11.599306297302245
-11.963335418701172,-11.963335418701172
-11.913228416442871,-11.913228416442871
-11.421904850006104,-11.421904850006104
-10.51004409790039,-10.51004409790039
-9.393766117095947,-9.393766117095947
-8.176036071777343,-8.176036071777343
-7.099729776382446,-7.099729776382446
-6.290317058563232,-6.290317058563232
-5.773454356193542,-5.773454356193542
-5.510049486160279,-5.510049486160279
-5.484805309772492,-5.484805309772492
-5.650748944282531,-5.650748944282531
-5.948914504051208,-5.948914504051208
-6.311419987678528,-6.311419987678528
-6.680274152755738,-6.680274152755738
-7.047217512130738,-7.047217512130738
-7.394733047485351,-7.394733047485351
-7.7442573547363285,-7.7442573547363285
-8.018941116333007,-8.018941116333007
-8.124462175369263,-8.124462175369263
-8.271319150924683,-8.271319150924683
-8.542706108093261,-8.542706108093261
-8.849045562744141,-8.849045562744141
-9.110867977142334,-9.110867977142334
-9.238385486602784,-9.238385486602784
-9.052189350128174,-9.052189350128174
-8.448218393325806,-8.448218393325806
-7.426377487182617,-7.426377487182617
-6.033546447753906,-6.033546447753906
-4.524628548324108,-4.524628548324108
-3.16302969455719,-3.16302969455719
-2.0943766593933106,-2.0943766593933106
-1.3451298713684081,-1.3451298713684081
-0.9611093282699585,-0.9611093282699585
-0.9702630996704101,-0.9702630996704101
-1.3297775745391847,-1.3297775745391847
-1.9173909187316895,-1.9173909187316895
-2.5777843713760378,-2.5777843713760378
-3.228097128868103,-3.228097128868103
-3.861539869196713,-3.861539869196713
-4.5395678877830505,-4.5395678877830505
-5.192135739326477,-5.192135739326477
-5.760408806800842,-5.760408806800842
-6.092069673538208,-6.092069673538208
-6.348731803894043,-6.348731803894043
-6.634214878082275,-6.634214878082275
-6.938679265975952,-6.938679265975952
-7.245409536361694,-7.245409536361694
-7.433061027526856,-7.433061027526856
-7.361731433868409,-7.361731433868409
-6.9262289047241214,-6.9262289047241214
-6.0593583345413204,-6.0593583345413204
-4.813579481840134,-4.813579481840134
-3.368430662155151,-3.368430662155151
-1.9401426792144776,-1.9401426792144776
-0.682502007484436,-0.682502007484436
0.1710173726081848,0.1710173726081848
0.47680480480194093,0.47680480480194093
0.22097967863082885,0.22097967863082885
-0.44010875225067136,-0.44010875225067136
-1.3149944305419923,-1.3149944305419923
-2.2660012245178223,-2.2660012245178223
-3.151432013511658,-3.151432013511658
-3.9411173105239867,-3.9411173105239867
-4.592435756325722,-4.592435756325722
-5.12316153049469,-5.12316153049469
-5.566289687156678,-5.566289687156678
-5.78959846496582,-5.78959846496582
-6.040670442581177,-6.040670442581177
-6.390003395080567,-6.390003395080567
-6.8031837224960325,-6.8031837224960325
-7.222200584411621,-7.222200584411621
-7.376359224319458,-7.376359224319458
-7.034847736358643,-7.034847736358643
-6.07674218416214,-6.07674218416214
-4.742079424858093,-4.742079424858093
-3.205034852027893,-3.205034852027893
-1.6859928607940673,-1.6859928607940673
-0.2602099895477295,-0.2602099895477295
0.8907114923000335,0.8907114923000335
1.6332996845245362,1.6332996845245362
1.962940275669098,1.962940275669098
1.925328528881073,1.925328528881073
1.575904941558838,1.575904941558838
1.0260778538882733,1.0260778538882733
0.39251389503479006,0.39251389503479006
-0.2916785478591919,-0.2916785478591919
-1.0193227767944335,-1.0193227767944335
-1.7435173034667968,-1.7435173034667968
-2.4141894817352294,-2.4141894817352294
-3.022101545333862,-3.022101545333862
-3.437307858467102,-3.437307858467102
-3.8251811027526856,-3.8251811027526856
-4.295575952529907,-4.295575952529907
-4.884352605044842,-4.884352605044842
-5.574690127372742,-5.574690127372742
-6.215010333061218,-6.215010333061218
-6.665203619003296,-6.665203619003296
-6.715150356292725,-6.715150356292725
-6.259281706809998,-6.259281706809998
-5.390144735574722,-5.390144735574722
-4.28919175863266,-4.28919175863266
-3.1733287572860718,-3.1733287572860718
-2.2182616233825683,-2.2182616233825683
-1.5660807609558105,-1.5660807609558105
-1.308172607421875,-1.308172607421875
-1.4317873001098633,-1.4317873001098633
-1.8681608200073243,-1.8681608200073243
-2.5335273265838625,-2.5335273265838625
-3.331758666038513,-3.331758666038513
-4.146839022636414,-4.146839022636414
-4.9088916897773744,-4.9088916897773744
-5.608399891853333,-5.608399891853333
-6.244218373298645,-6.244218373298645
-6.825521230697632,-6.825521230697632
-7.169976472854614,-7.169976472854614
-7.476300621032715,-7.476300621032715
-7.816160678863525,-7.816160678863525
-8.198194694519042,-8.198194694519042
-8.475040102005005,-8.475040102005005
-8.50528621673584,-8.50528621673584
-8.164939785003662,-8.164939785003662
-7.345567750930786,-7.345567750930786
-6.141631865501404,-6.141631865501404
-4.783736780285835,-4.783736780285835
-3.4838612556457518,-3.4838612556457518
-2.4135351181030273,-2.4135351181030273
-1.61520357131958,-1.61520357131958
-1.2143123149871826,-1.2143123149871826
-1.1181584358215333,-1.1181584358215333
-1.2846868991851808,-1.2846868991851808
-1.6693487167358398,-1.6693487167358398
-2.1607412576675413,-2.1607412576675413
-2.765605998039246,-2.765605998039246
-3.4486164689064025,-3.4486164689064025
-4.181036631762981,-4.181036631762981
-4.97485716342926,-4.97485716342926
-5.8209035158157345,-5.8209035158157345
-6.688746690750122,-6.688746690750122
-7.388659429550171,-7.388659429550171
-8.073642873764038,-8.073642873764038
-8.832788181304931,-8.832788181304931
-9.636780834197998,-9.636780834197998
-10.30951452255249,-10.30951452255249
-10.71664342880249,-10.71664342880249
-10.750549221038819,-10.750549221038819
-10.355919456481933,-10.355919456481933
-9.504381942749024,-9.504381942749024
-8.332154560089112,-8.332154560089112
-7.153331899642945,-7.153331899642945
-6.1749907493591305,-6.1749907493591305
-5.604085302352905,-5.604085302352905
-5.432741856575012,-5.432741856575012
-5.541061115264893,-5.541061115264893
-5.765973734855652,-5.765973734855652
-6.083667516708374,-6.083667516708374
-6.501702690124512,-6.501702690124512
-6.961776781082153,-6.961776781082153
-7.299475431442261,-7.299475431442261
-7.437360858917236,-7.437360858917236
-7.409657382965088,-7.409657382965088
-7.283443355560303,-7.283443355560303
-7.129464530944825,-7.129464530944825
-6.875707387924194,-6.875707387924194
-6.650495958328247,-6.650495958328247
-6.535835313796997,-6.535835313796997
-6.4977014541625975,-6.4977014541625975
-6.475607442855835,-6.475607442855835
-6.39164891242981,-6.39164891242981
-6.145847797393799,-6.145847797393799
-5.684072971343994,-5.684072971343994
-4.96575403213501,-4.96575403213501
-4.04415161088109,-4.04415161088109
-2.9967584013938904,-2.9967584013938904
-1.8530234813690185,-1.8530234813690185
-0.7608308553695678,-0.7608308553695678
0.0941321074962616,0.0941321074962616
0.5877912610769271,0.5877912610769271
0.6808444350957871,0.6808444350957871
0.4550866663455963,0.4550866663455963
0.01245916485786438,0.01245916485786438
-0.5946373581886292,-0.5946373581886292
-1.253348422050476,-1.253348422050476
-1.8706796169281006,-1.8706796169281006
-2.385721707344055,-2.385721707344055
-2.816885209083557,-2.816885209083557
-3.1977115988731386,-3.1977115988731386
-3.447696739435196,-3.447696739435196
-3.647654469311237,-3.647654469311237
-3.8886178970336913,-3.8886178970336913
-4.152569127082825,-4.152569127082825
-4.340652525424957,-4.340652525424957
-4.283130383491516,-4.283130383491516
-3.7566542237997056,-3.7566542237997056
-2.679621160030365,-2.679621160030365
-1.0738469004631042,-1.0738469004631042
0.8465112417936325,0.8465112417936325
2.855871295928955,2.855871295928955
4.74209885597229,4.74209885597229
6.30558032989502,6.30558032989502
7.38345890045166,7.38345890045166
7.941559314727783,7.941559314727783
8.030935096740723,8.030935096740723
7.763052749633789,7.763052749633789
7.196055507659912,7.196055507659912
6.418961143493652,6.418961143493652
5.570477771759033,5.570477771759033
4.771898937225342,4.771898937225342
4.066913700103759,4.066913700103759
3.4478763580322265,3.4478763580322265
2.9076329469680786,2.9076329469680786
2.516283392906189,2.516283392906189
2.1978488683700563,2.1978488683700563
1.9079985618591309,1.9079985618591309
1.6435810059309006,1.6435810059309006
1.5016363207250834,1.5016363207250834
1.598505648970604,1.598505648970604
2.033660465478897,2.033660465478897
2.8888447523117065,2.8888447523117065
4.124978542327881,4.124978542327881
5.548296737670898,5.548296737670898
7.034634780883789,7.034634780883789
8.438415336608887,8.438415336608887
9.616384887695313,9.616384887695313
10.505040168762207,10.505040168762207
11.075362396240234,11.075362396240234
11.29811134338379,11.29811134338379
11.211626625061035,11.211626625061035
10.852069091796874,10.852069091796874
10.256547546386718,10.256547546386718
9.482771492004394,9.482771492004394
8.588574886322021,8.588574886322021
7.65660285949707,7.65660285949707
6.747951889038086,6.747951889038086
5.854923820495605,5.854923820495605
5.181919384002685,5.181919384002685
4.67250165939331,4.67250165939331
4.273058128356934,4.273058128356934
3.954656887054443,3.954656887054443
3.7285887241363525,3.7285887241363525
3.7346635341644285,3.7346635341644285
4.169333267211914,4.169333267211914
5.202057552337647,5.202057552337647
6.790646171569824,6.790646171569824
8.630113124847412,8.630113124847412
10.361008834838866,10.361008834838866
11.722820472717284,11.722820472717284
12.58526782989502,12.58526782989502
12.905349731445312,12.905349731445312
12.707678604125977,12.707678604125977
12.065163040161133,12.065163040161133
11.12208309173584,11.12208309173584
10.028411293029786,10.028411293029786
8.858991241455078,8.858991241455078
7.703594589233399,7.703594589233399
6.611754322052002,6.611754322052002
5.589770889282226,5.589770889282226
4.657463884353637,4.657463884353637
3.8443719387054442,3.8443719387054442
3.2658093214035033,3.2658093214035033
2.8120443344116213,2.8120443344116213
2.370204931497574,2.370204931497574
1.898904597759247,1.898904597759247
1.453213231638074,1.453213231638074
1.1375022172927856,1.1375022172927856
1.1204446971416473,1.1204446971416473
1.546380415558815,1.546380415558815
2.510513424873352,2.510513424873352
3.9099740028381347,3.9099740028381347
5.520266151428222,5.520266151428222
7.115777492523193,7.115777492523193
8.503363037109375,8.503363037109375
9.497092819213867,9.497092819213867
9.933803749084472,9.933803749084472
9.796036720275879,9.796036720275879
9.125493812561036,9.125493812561036
8.025637912750245,8.025637912750245
6.670866966247559,6.670866966247559
5.242325782775879,5.242325782775879
3.8185071468353273,3.8185071468353273
2.4761706948280335,2.4761706948280335
1.2705315977334977,1.2705315977334977
0.23638102412223816,0.23638102412223816
-0.434093551337719,-0.434093551337719
-0.8781022787094116,-0.8781022787094116
-1.198892307281494,-1.198892307281494
-1.4365275144577025,-1.4365275144577025
-1.6006147861480713,-1.6006147861480713
-1.580678927898407,-1.580678927898407
-1.1774991273880004,-1.1774991273880004
-0.214170241355896,-0.214170241355896
1.3472162246704102,1.3472162246704102
3.271806502342224,3.271806502342224
5.26990122795105,5.26990122795105
7.086882495880127,7.086882495880127
8.559924697875976,8.559924697875976
9.587446784973144,9.587446784973144
10.160713005065919,10.160713005065919
10.275875854492188,10.275875854492188
9.980564308166503,9.980564308166503
9.373213768005371,9.373213768005371
8.550513553619385,8.550513553619385
7.615040397644043,7.615040397644043
6.637701606750488,6.637701606750488
5.673594570159912,5.673594570159912
4.755522727966309,4.755522727966309
3.892489719390869,3.892489719390869
3.2421844005584717,3.2421844005584717
2.72187203168869,2.72187203168869
2.255826783180237,2.255826783180237
1.8680186212062835,1.8680186212062835
1.744565731845796,1.744565731845796
2.0566046059131624,2.0566046059131624
2.9223899126052855,2.9223899126052855
4.391446161270141,4.391446161270141
6.3340989112854,6.3340989112854
8.448180770874023,8.448180770874023
10.422390937805176,10.422390937805176
12.029376029968262,12.029376029968262
13.129162788391113,13.129162788391113
13.6687162399292,13.6687162399292
13.661142349243164,13.661142349243164
13.157686996459962,13.157686996459962
12.243857955932617,12.243857955932617
11.03069839477539,11.03069839477539
9.666128158569336,9.666128158569336
8.301006031036376,8.301006031036376
7.032314014434815,7.032314014434815
5.92444372177124,5.92444372177124
4.994448804855347,4.994448804855347
4.227524709701538,4.227524709701538
3.6852214097976685,3.6852214097976685
3.2637563228607176,3.2637563228607176
2.897999620437622,2.897999620437622
2.577235746383667,2.577235746383667
2.4155941128730776,2.4155941128730776
2.5865530967712402,2.5865530967712402
3.2491214990615847,3.2491214990615847
4.459227228164673,4.459227228164673
6.104306983947754,6.104306983947754
7.951513290405273,7.951513290405273
9.728148460388184,9.728148460388184
11.210972213745118,11.210972213745118
12.251317596435547,12.251317596435547
12.792397499084473,12.792397499084473
12.8230562210083,12.8230562210083
12.367717170715332,12.367717170715332
11.497270774841308,11.497270774841308
10.309458160400391,10.309458160400391
8.934537220001221,8.934537220001221
7.520762729644775,7.520762729644775
