"Station Name","TRAVERS AGCM"
"Province","ALBERTA"
"Latitude","50.30"
"Longitude","-112.86"
"Elevation","955.00"
"Climate Identifier","3036500"
"WMO Identifier","71848"
"TC Identifier","PTR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-12-01 00:00","2017","12","01","00:00","-0.9","","-6.9","","64","","","M","","M","","","","M","","","","","NA"
"2017-12-01 01:00","2017","12","01","01:00","-0.4","","-6.9","","62","","","M","","M","","","","M","","","","","NA"
"2017-12-01 02:00","2017","12","01","02:00","0.4","","-6.7","","59","","","M","","M","","","","M","","","","","NA"
"2017-12-01 03:00","2017","12","01","03:00","-0.2","","-6.9","","61","","","M","","M","","","","M","","","","","NA"
"2017-12-01 04:00","2017","12","01","04:00","-0.9","","-6.7","","65","","","M","","M","","","","M","","","","","NA"
"2017-12-01 05:00","2017","12","01","05:00","-1.6","","-6.6","","68","","","M","","M","","","","M","","","","","NA"
"2017-12-01 06:00","2017","12","01","06:00","-2.2","","-7.0","","69","","","M","","M","","","","M","","","","","NA"
"2017-12-01 07:00","2017","12","01","07:00","-2.4","","-7.1","","70","","","M","","M","","","","M","","","","","NA"
"2017-12-01 08:00","2017","12","01","08:00","-1.8","","-6.9","","68","","","M","","M","","","","M","","","","","NA"
"2017-12-01 09:00","2017","12","01","09:00","-0.9","","-6.7","","65","","","M","","M","","","","M","","","","","NA"
"2017-12-01 10:00","2017","12","01","10:00","1.6","","-6.4","","55","","","M","","M","","","","M","","","","","NA"
"2017-12-01 11:00","2017","12","01","11:00","4.5","","-7.7","","41","","","M","","M","","","","M","","","","","NA"
"2017-12-01 12:00","2017","12","01","12:00","5.7","","-9.4","","33","","","M","","M","","","","M","","","","","NA"
"2017-12-01 13:00","2017","12","01","13:00","5.3","","-9.4","","34","","","M","","M","","","","M","","","","","NA"
"2017-12-01 14:00","2017","12","01","14:00","6.9","","-9.3","","30","","","M","","M","","","","M","","","","","NA"
"2017-12-01 15:00","2017","12","01","15:00","6.3","","-9.2","","32","","","M","","M","","","","M","","","","","NA"
"2017-12-01 16:00","2017","12","01","16:00","4.8","","-8.6","","37","","","M","","M","","","","M","","","","","NA"
"2017-12-01 17:00","2017","12","01","17:00","3.3","","-8.6","","41","","","M","","M","","","","M","","","","","NA"
"2017-12-01 18:00","2017","12","01","18:00","2.3","","-8.4","","45","","","M","","M","","","","M","","","","","NA"
"2017-12-01 19:00","2017","12","01","19:00","0.1","","-8.1","","54","","","M","","M","","","","M","","","","","NA"
"2017-12-01 20:00","2017","12","01","20:00","-0.2","","-7.7","","57","","","M","","M","","","","M","","","","","NA"
"2017-12-01 21:00","2017","12","01","21:00","-0.7","","-7.0","","62","","","M","","M","","","","M","","","","","NA"
"2017-12-01 22:00","2017","12","01","22:00","-0.4","","-7.0","","61","","","M","","M","","","","M","","","","","NA"
"2017-12-01 23:00","2017","12","01","23:00","-1.0","","-7.0","","63","","","M","","M","","","","M","","","","","NA"
"2017-12-02 00:00","2017","12","02","00:00","2.5","","-7.8","","46","","","M","","M","","","","M","","","","","NA"
"2017-12-02 01:00","2017","12","02","01:00","1.0","","-7.8","","52","","","M","","M","","","","M","","","","","NA"
"2017-12-02 02:00","2017","12","02","02:00","-2.1","","-8.0","","64","","","M","","M","","","","M","","","","","NA"
"2017-12-02 03:00","2017","12","02","03:00","-1.3","","-7.7","","62","","","M","","M","","","","M","","","","","NA"
"2017-12-02 04:00","2017","12","02","04:00","-2.0","","-7.6","","66","","","M","","M","","","","M","","","","","NA"
"2017-12-02 05:00","2017","12","02","05:00","-2.0","","-7.4","","66","","","M","","M","","","","M","","","","","NA"
"2017-12-02 06:00","2017","12","02","06:00","-1.4","","-7.3","","64","","","M","","M","","","","M","","","","","NA"
"2017-12-02 07:00","2017","12","02","07:00","-0.3","","-6.9","","61","","","M","","M","","","","M","","","","","NA"
"2017-12-02 08:00","2017","12","02","08:00","-0.4","","-6.0","","66","","","M","","M","","","","M","","","","","NA"
"2017-12-02 09:00","2017","12","02","09:00","-0.8","","-4.6","","75","","","M","","M","","","","M","","","","","NA"
"2017-12-02 10:00","2017","12","02","10:00","0.4","","-4.5","","69","","","M","","M","","","","M","","","","","NA"
"2017-12-02 11:00","2017","12","02","11:00","4.7","","-5.7","","47","","","M","","M","","","","M","","","","","NA"
"2017-12-02 12:00","2017","12","02","12:00","6.0","","-8.6","","34","","","M","","M","","","","M","","","","","NA"
"2017-12-02 13:00","2017","12","02","13:00","6.7","","-10.7","","28","","","M","","M","","","","M","","","","","NA"
"2017-12-02 14:00","2017","12","02","14:00","6.7","","-12.3","","24","","","M","","M","","","","M","","","","","NA"
"2017-12-02 15:00","2017","12","02","15:00","6.0","","-11.7","","27","","","M","","M","","","","M","","","","","NA"
"2017-12-02 16:00","2017","12","02","16:00","2.8","","-11.8","","33","","","M","","M","","","","M","","","","","NA"
"2017-12-02 17:00","2017","12","02","17:00","-0.5","","-11.2","","44","","","M","","M","","","","M","","","","","NA"
"2017-12-02 18:00","2017","12","02","18:00","-4.4","","-8.0","","76","","","M","","M","","","","M","","","","","NA"
"2017-12-02 19:00","2017","12","02","19:00","-4.6","","-7.3","","81","","","M","","M","","","","M","","","","","NA"
"2017-12-02 20:00","2017","12","02","20:00","-5.1","","-7.1","","86","","","M","","M","","","","M","","","","","NA"
"2017-12-02 21:00","2017","12","02","21:00","-4.7","","-6.7","","87","","","M","","M","","","","M","","","","","NA"
"2017-12-02 22:00","2017","12","02","22:00","-4.9","","-6.6","","88","","","M","","M","","","","M","","","","","NA"
"2017-12-02 23:00","2017","12","02","23:00","-5.7","","-6.9","","92","","","M","","M","","","","M","","","","","NA"
"2017-12-03 00:00","2017","12","03","00:00","-5.8","","-6.7","","93","","","M","","M","","","","M","","","","","NA"
"2017-12-03 01:00","2017","12","03","01:00","-4.6","","-5.9","","91","","","M","","M","","","","M","","","","","NA"
