"Station Name","MOSSLEIGH AGCM"
"Province","ALBERTA"
"Latitude","50.67"
"Longitude","-113.35"
"Elevation","965.00"
"Climate Identifier","3034577"
"WMO Identifier","71057"
"TC Identifier","PML"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-09-01 00:00","2013","09","01","00:00","8.1","","4.2","","76","","","M","","M","","","","M","","","","","NA"
"2013-09-01 01:00","2013","09","01","01:00","14.7","","7.1","","60","","","M","","M","","","","M","","","","","NA"
"2013-09-01 02:00","2013","09","01","02:00","14.5","","6.9","","60","","","M","","M","","","","M","","","","","NA"
"2013-09-01 03:00","2013","09","01","03:00","14.3","","5.4","","55","","","M","","M","","","","M","","","","","NA"
"2013-09-01 04:00","2013","09","01","04:00","8.6","","4.9","","78","","","M","","M","","","","M","","","","","NA"
"2013-09-01 05:00","2013","09","01","05:00","6.4","","4.0","","85","","","M","","M","","","","M","","","","","NA"
"2013-09-01 06:00","2013","09","01","06:00","4.4","","3.1","","91","","","M","","M","","","","M","","","","","NA"
"2013-09-01 07:00","2013","09","01","07:00","7.5","","4.8","","83","","","M","","M","","","","M","","","","","NA"
"2013-09-01 08:00","2013","09","01","08:00","12.2","","5.9","","65","","","M","","M","","","","M","","","","","NA"
"2013-09-01 09:00","2013","09","01","09:00","15.7","","6.7","","55","","","M","","M","","","","M","","","","","NA"
"2013-09-01 10:00","2013","09","01","10:00","19.2","","6.9","","45","","","M","","M","","","","M","","","","","NA"
"2013-09-01 11:00","2013","09","01","11:00","22.1","","6.0","","35","","","M","","M","","","","M","","","","","NA"
"2013-09-01 12:00","2013","09","01","12:00","24.7","","4.3","","27","","","M","","M","","","","M","","","","","NA"
"2013-09-01 13:00","2013","09","01","13:00","26.7","","2.3","","21","","","M","","M","","","","M","25","","","","NA"
"2013-09-01 14:00","2013","09","01","14:00","28.0","","0.1","","16","","","M","","M","","","","M","26","","","","NA"
"2013-09-01 15:00","2013","09","01","15:00","29.0","","-0.4","","15","","","M","","M","","","","M","27","","","","NA"
"2013-09-01 16:00","2013","09","01","16:00","29.6","","2.2","","17","","","M","","M","","","","M","28","","","","NA"
"2013-09-01 17:00","2013","09","01","17:00","29.5","","3.3","","19","","","M","","M","","","","M","28","","","","NA"
"2013-09-01 18:00","2013","09","01","18:00","27.9","","6.9","","26","","","M","","M","","","","M","28","","","","NA"
"2013-09-01 19:00","2013","09","01","19:00","20.6","","5.7","","38","","","M","","M","","","","M","","","","","NA"
"2013-09-01 20:00","2013","09","01","20:00","17.7","","2.6","","36","","","M","","M","","","","M","","","","","NA"
"2013-09-01 21:00","2013","09","01","21:00","12.5","","3.6","","55","","","M","","M","","","","M","","","","","NA"
"2013-09-01 22:00","2013","09","01","22:00","10.4","","3.3","","61","","","M","","M","","","","M","","","","","NA"
"2013-09-01 23:00","2013","09","01","23:00","8.9","","3.1","","67","","","M","","M","","","","M","","","","","NA"
"2013-09-02 00:00","2013","09","02","00:00","14.8","","5.3","","53","","","M","","M","","","","M","","","","","NA"
"2013-09-02 01:00","2013","09","02","01:00","13.9","","4.1","","52","","","M","","M","","","","M","","","","","NA"
"2013-09-02 02:00","2013","09","02","02:00","6.9","","3.9","","81","","","M","","M","","","","M","","","","","NA"
"2013-09-02 03:00","2013","09","02","03:00","6.5","","3.9","","83","","","M","","M","","","","M","","","","","NA"
"2013-09-02 04:00","2013","09","02","04:00","7.8","","4.8","","81","","","M","","M","","","","M","","","","","NA"
"2013-09-02 05:00","2013","09","02","05:00","8.1","","5.5","","84","","","M","","M","","","","M","","","","","NA"
"2013-09-02 06:00","2013","09","02","06:00","7.9","","5.4","","84","","","M","","M","","","","M","","","","","NA"
"2013-09-02 07:00","2013","09","02","07:00","12.6","","6.8","","68","","","M","","M","","","","M","","","","","NA"
"2013-09-02 08:00","2013","09","02","08:00","16.9","","6.0","","49","","","M","","M","","","","M","","","","","NA"
"2013-09-02 09:00","2013","09","02","09:00","19.0","","6.0","","43","","","M","","M","","","","M","","","","","NA"
"2013-09-02 10:00","2013","09","02","10:00","23.1","","4.9","","31","","","M","","M","","","","M","","","","","NA"
"2013-09-02 11:00","2013","09","02","11:00","26.1","","5.2","","26","","","M","","M","","","","M","25","","","","NA"
"2013-09-02 12:00","2013","09","02","12:00","25.8","","6.4","","29","","","M","","M","","","","M","26","","","","NA"
"2013-09-02 13:00","2013","09","02","13:00","24.3","","7.5","","34","","","M","","M","","","","M","25","","","","NA"
"2013-09-02 14:00","2013","09","02","14:00","25.1","","7.4","","32","","","M","","M","","","","M","25","","","","NA"
"2013-09-02 15:00","2013","09","02","15:00","25.8","","6.9","","30","","","M","","M","","","","M","26","","","","NA"
"2013-09-02 16:00","2013","09","02","16:00","25.6","","8.3","","33","","","M","","M","","","","M","26","","","","NA"
"2013-09-02 17:00","2013","09","02","17:00","26.7","","7.5","","30","","","M","","M","","","","M","27","","","","NA"
"2013-09-02 18:00","2013","09","02","18:00","24.5","","11.2","","43","","","M","","M","","","","M","26","","","","NA"
"2013-09-02 19:00","2013","09","02","19:00","20.3","","9.5","","50","","","M","","M","","","","M","","","","","NA"
"2013-09-02 20:00","2013","09","02","20:00","19.4","","8.1","","48","","","M","","M","","","","M","","","","","NA"
"2013-09-02 21:00","2013","09","02","21:00","17.7","","8.1","","53","","","M","","M","","","","M","","","","","NA"
"2013-09-02 22:00","2013","09","02","22:00","15.2","","8.2","","63","","","M","","M","","","","M","","","","","NA"
"2013-09-02 23:00","2013","09","02","23:00","13.6","","8.3","","70","","","M","","M","","","","M","","","","","NA"
"2013-09-03 00:00","2013","09","03","00:00","14.6","","9.7","","72","","","M","","M","","","","M","","","","","NA"
"2013-09-03 01:00","2013","09","03","01:00","13.8","","9.0","","73","","","M","","M","","","","M","","","","","NA"
"2013-09-03 02:00","2013","09","03","02:00","12.7","","8.5","","76","","","M","","M","","","","M","","","","","NA"
"2013-09-03 03:00","2013","09","03","03:00","11.2","","8.2","","82","","","M","","M","","","","M","","","","","NA"
"2013-09-03 04:00","2013","09","03","04:00","11.0","","8.1","","82","","","M","","M","","","","M","","","","","NA"
"2013-09-03 05:00","2013","09","03","05:00","12.3","","9.1","","81","","","M","","M","","","","M","","","","","NA"
"2013-09-03 06:00","2013","09","03","06:00","11.3","","9.0","","86","","","M","","M","","","","M","","","","","NA"
"2013-09-03 07:00","2013","09","03","07:00","12.9","","10.5","","85","","","M","","M","","","","M","","","","","NA"
"2013-09-03 08:00","2013","09","03","08:00","15.5","","10.5","","72","","","M","","M","","","","M","","","","","NA"
"2013-09-03 09:00","2013","09","03","09:00","18.0","","10.7","","62","","","M","","M","","","","M","","","","","NA"
"2013-09-03 10:00","2013","09","03","10:00","19.4","","10.3","","56","","","M","","M","","","","M","","","","","NA"
