"Station Name","MOSSLEIGH AGCM"
"Province","ALBERTA"
"Latitude","50.67"
"Longitude","-113.35"
"Elevation","965.00"
"Climate Identifier","3034577"
"WMO Identifier","71057"
"TC Identifier","PML"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-01-01 00:00","2018","01","01","00:00","-36.7","","-40.6","","67","","19","","9","","","","","M","","","-47","","NA"
"2018-01-01 01:00","2018","01","01","01:00","-35.5","","-39.3","","68","","17","","4","","","","","M","","","-41","","NA"
"2018-01-01 02:00","2018","01","01","02:00","-39.2","","-43.3","","65","","18","","5","","","","","M","","","-46","","NA"
"2018-01-01 03:00","2018","01","01","03:00","-38.4","","-42.4","","66","","20","","7","","","","","M","","","-47","","NA"
"2018-01-01 04:00","2018","01","01","04:00","-37.9","","-41.9","","66","","19","","12","","","","","M","","","-50","","NA"
"2018-01-01 05:00","2018","01","01","05:00","-29.4","","-32.6","","73","","17","","17","","","","","M","","","-41","","NA"
"2018-01-01 06:00","2018","01","01","06:00","-37.2","","-41.2","","67","","19","","10","","","","","M","","","-48","","NA"
"2018-01-01 07:00","2018","01","01","07:00","-35.1","","-38.8","","68","","18","","14","","","","","M","","","-47","","NA"
"2018-01-01 08:00","2018","01","01","08:00","-35.1","","-38.9","","68","","20","","16","","","","","M","","","-48","","NA"
"2018-01-01 09:00","2018","01","01","09:00","-30.8","","-34.3","","71","","17","","14","","","","","M","","","-42","","NA"
"2018-01-01 10:00","2018","01","01","10:00","-29.5","","-33.1","","71","","18","","18","","","","","M","","","-42","","NA"
"2018-01-01 11:00","2018","01","01","11:00","-30.2","","-33.9","","70","","19","","18","","","","","M","","","-43","","NA"
"2018-01-01 12:00","2018","01","01","12:00","-26.9","","-30.3","","73","","18","","21","","","","","M","","","-39","","NA"
"2018-01-01 13:00","2018","01","01","13:00","-23.5","","-26.8","","74","","19","","26","","","","","M","","","-36","","NA"
"2018-01-01 14:00","2018","01","01","14:00","-22.7","","-26.7","","70","","19","","23","","","","","M","","","-35","","NA"
"2018-01-01 15:00","2018","01","01","15:00","-24.1","","-27.9","","71","","19","","24","","","","","M","","","-37","","NA"
"2018-01-01 16:00","2018","01","01","16:00","-23.4","","-27.0","","72","","18","","22","","","","","M","","","-35","","NA"
"2018-01-01 17:00","2018","01","01","17:00","-14.1","","-18.9","","67","","17","","24","","","","","M","","","-24","","NA"
"2018-01-01 18:00","2018","01","01","18:00","-21.4","","-24.7","","75","","17","","22","","","","","M","","","-33","","NA"
"2018-01-01 19:00","2018","01","01","19:00","-26.6","","-29.7","","75","","22","","11","","","","","M","","","-36","","NA"
"2018-01-01 20:00","2018","01","01","20:00","-17.6","","-20.3","","79","","18","","17","","","","","M","","","-27","","NA"
"2018-01-01 21:00","2018","01","01","21:00","-8.4","","-13.2","","68","","16","","27","","","","","M","","","-17","","NA"
"2018-01-01 22:00","2018","01","01","22:00","-7.7","","-13.6","","63","","16","","25","","","","","M","","","-16","","NA"
"2018-01-01 23:00","2018","01","01","23:00","-6.0","","-13.8","","54","","16","","25","","","","","M","","","-14","","NA"
"2018-01-02 00:00","2018","01","02","00:00","-16.1","","-20.6","","68","","20","","8","","","","","M","","","-22","","NA"
"2018-01-02 01:00","2018","01","02","01:00","-15.1","","-18.7","","74","","17","","6","","","","","M","","","-19","","NA"
"2018-01-02 02:00","2018","01","02","02:00","-14.1","","-17.4","","76","","14","","4","","","","","M","","","-17","","NA"
"2018-01-02 03:00","2018","01","02","03:00","-6.9","","-13.9","","57","","","","0","","","","","M","","","","","NA"
"2018-01-02 04:00","2018","01","02","04:00","-7.6","","-13.3","","64","","10","","6","","","","","M","","","-11","","NA"
"2018-01-02 05:00","2018","01","02","05:00","-10.5","","-14.8","","71","","15","","12","","","","","M","","","-17","","NA"
"2018-01-02 06:00","2018","01","02","06:00","-10.4","","-14.1","","75","","14","","7","","","","","M","","","-14","","NA"
"2018-01-02 07:00","2018","01","02","07:00","-13.8","","-16.9","","77","","18","","14","","","","","M","","","-21","","NA"
"2018-01-02 08:00","2018","01","02","08:00","-15.8","","-18.4","","80","","22","","11","","","","","M","","","-23","","NA"
"2018-01-02 09:00","2018","01","02","09:00","-14.0","","-18.1","","71","","17","","9","","","","","M","","","-20","","NA"
"2018-01-02 10:00","2018","01","02","10:00","-11.8","","-16.5","","68","","18","","4","","","","","M","","","-14","","NA"
"2018-01-02 11:00","2018","01","02","11:00","-11.3","","-15.7","","70","","21","","12","","","","","M","","","-17","","NA"
"2018-01-02 12:00","2018","01","02","12:00","-8.5","","-12.9","","70","","18","","22","","","","","M","","","-16","","NA"
"2018-01-02 13:00","2018","01","02","13:00","-2.2","","-8.8","","61","","16","","20","","","","","M","","","-8","","NA"
"2018-01-02 14:00","2018","01","02","14:00","-6.2","","-11.1","","68","","20","","18","","","","","M","","","-13","","NA"
"2018-01-02 15:00","2018","01","02","15:00","-7.5","","-11.7","","72","","18","","17","","","","","M","","","-14","","NA"
"2018-01-02 16:00","2018","01","02","16:00","-8.7","","-12.5","","73","","20","","20","","","","","M","","","-16","","NA"
"2018-01-02 17:00","2018","01","02","17:00","-11.2","","-13.9","","81","","19","","22","","","","","M","","","-20","","NA"
"2018-01-02 18:00","2018","01","02","18:00","-11.2","","-13.9","","81","","20","","25","","","","","M","","","-20","","NA"
"2018-01-02 19:00","2018","01","02","19:00","-9.5","","-12.6","","78","","19","","20","","","","","M","","","-17","","NA"
